name,link,date,tags,author
"«Шахед», який росіяни запустили по Україні, через негоду впав у Криму ",https://hromadske.ua/posts/shahed-yakij-rosiyani-zapustili-po-ukrayini-cherez-negodu-vpav-u-krimu,2023-11-29 10:25:46+02:00,"['безпілотник', 'окупований Крим', 'російсько-українська війна', 'Shahed']",Денис Булавін
"На Одещині зняли всі обмеження на дорогах, які були запроваджені через негоду",https://hromadske.ua/posts/na-odeshini-znyali-vsi-obmezhennya-na-dorogah-yaki-buli-zaprovadzheni-cherez-negodu,2023-11-29 09:57:38+02:00,"['Одеська область', 'негода']",Денис Булавін
Постраждалі від обстрілу шахти на Донеччині були працівницями підприємства — Міненерго,https://hromadske.ua/posts/postrazhdali-vid-obstrilu-shahti-na-donechchini-buli-pracivnicyami-pidpriyemstva-minenergo,2023-11-29 14:28:46+02:00,"['поранені', 'Донецька область', 'шахта', 'обстріли', 'постраждалі', 'російсько-українська війна']",Юстина Лісова
Заступник голови Федерації профспілок постане перед судом. Його звинувачують у розтраті держмайна,https://hromadske.ua/posts/zastupnik-golovi-federaciyi-profspilok-postane-pered-sudom-jogo-zvinuvachuyut-u-roztrati-derzhmajna,2023-11-29 13:56:19+02:00,"['профспілки', 'ДБР', 'Офіс генпрокурора', 'обвинувачення', 'розтрата майна']",Юстина Лісова
"УП: Дружину Буданова отруїли, зокрема, миш'яком та ртуттю ",https://hromadske.ua/posts/up-druzhinu-budanova-otruyili-zokrema-mishyakom-ta-rtuttyu,2023-11-29 13:38:49+02:00,"['отруєння', 'Кирило Буданов', 'ГУР МО']",Денис Булавін
В Україні кількість загиблих через негоду зросла до 12 ,https://hromadske.ua/posts/v-ukrayini-kilkist-zagiblih-cherez-negodu-zrosla-do-12,2023-11-29 13:30:25+02:00,"['ДСНС', 'негода', 'загибель']",Денис Булавін
"На Херсонщині підірвали окупантів, які перебували на нараді — Центр нацспротиву",https://hromadske.ua/posts/na-hersonshini-pidirvali-okupantiv-yaki-perebuvali-na-naradi-centr-nacsprotivu,2023-11-29 13:18:21+02:00,"['Херсонська область', 'підрив', 'російсько-українська війна', 'окупанти', 'Центр Нацспротиву']",Юстина Лісова
Блокада кордону: кандидат у прем'єри Польщі звинуватив нинішній уряд у бездіяльності,https://hromadske.ua/posts/blokada-kordonu-donald-tusk-zvinuvativ-polskij-uryad-u-bezdiyalnosti,2023-11-29 12:56:13+02:00,"['Польща', 'кордон', 'україна-польща', 'блокування', 'перевізники']",Денис Булавін
росіяни знову атакували Хмельниччину: є пошкодження на агропідприємстві ,https://hromadske.ua/posts/rosiyani-znovu-atakuvali-hmelnichchinu-ye-poshkodzhennya-na-agropidpriyemstvi,2023-11-29 12:27:21+02:00,"['Хмельницька область', 'російсько-українська війна']",Денис Булавін
"У «чорну п'ятницю» українці оплатили покупок на 2,5 млрд грн лише через термінали «ПриватБанку»",https://hromadske.ua/posts/na-chornu-pyatnicyu-ukrayinci-oplatili-pokupok-na-25-mlrd-grn-lishe-cherez-terminali-privatbanku,2023-11-29 11:58:06+02:00,"['Приватбанк', ""чорна п'ятниця"", 'покупки']",Денис Булавін
Reuters: путін не піде на мир з Україною до виборів у США у 2024 році,https://hromadske.ua/posts/reuters-putin-ne-pide-na-mir-z-ukrayinoyu-do-viboriv-u-ssha-v-2024-roci,2023-11-29 11:21:42+02:00,"['США', 'Дональд Трамп', 'російсько-українська війна', 'Держдеп США']",Денис Булавін
Депутат Лабазюк вийшов з-під варти менш ніж за добу. За нього внесли понад 40 млн грн застави ,https://hromadske.ua/posts/deputat-labazyuk-vijshov-z-pid-varti-mensh-nizh-za-dobu-za-nogo-vnesli-ponad-40-mln-grn-zastavi,2023-11-29 10:32:46+02:00,"['НАБУ', 'САП', 'підкуп', 'хабарництво', 'ВАКС']",Денис Булавін
"«Шахед», який росіяни запустили по Україні, через негоду впав у Криму ",https://hromadske.ua/posts/shahed-yakij-rosiyani-zapustili-po-ukrayini-cherez-negodu-vpav-u-krimu,2023-11-29 10:25:46+02:00,"['безпілотник', 'окупований Крим', 'російсько-українська війна', 'Shahed']",Денис Булавін
"На Одещині зняли всі обмеження на дорогах, які були запроваджені через негоду",https://hromadske.ua/posts/na-odeshini-znyali-vsi-obmezhennya-na-dorogah-yaki-buli-zaprovadzheni-cherez-negodu,2023-11-29 09:57:38+02:00,"['Одеська область', 'негода']",Денис Булавін
Постраждалі від обстрілу шахти на Донеччині були працівницями підприємства — Міненерго,https://hromadske.ua/posts/postrazhdali-vid-obstrilu-shahti-na-donechchini-buli-pracivnicyami-pidpriyemstva-minenergo,2023-11-29 14:28:46+02:00,"['поранені', 'Донецька область', 'шахта', 'обстріли', 'постраждалі', 'російсько-українська війна']",Юстина Лісова
Заступник голови Федерації профспілок постане перед судом. Його звинувачують у розтраті держмайна,https://hromadske.ua/posts/zastupnik-golovi-federaciyi-profspilok-postane-pered-sudom-jogo-zvinuvachuyut-u-roztrati-derzhmajna,2023-11-29 13:56:19+02:00,"['профспілки', 'ДБР', 'Офіс генпрокурора', 'обвинувачення', 'розтрата майна']",Юстина Лісова
"УП: Дружину Буданова отруїли, зокрема, миш'яком та ртуттю ",https://hromadske.ua/posts/up-druzhinu-budanova-otruyili-zokrema-mishyakom-ta-rtuttyu,2023-11-29 13:38:49+02:00,"['отруєння', 'Кирило Буданов', 'ГУР МО']",Денис Булавін
В Україні кількість загиблих через негоду зросла до 12 ,https://hromadske.ua/posts/v-ukrayini-kilkist-zagiblih-cherez-negodu-zrosla-do-12,2023-11-29 13:30:25+02:00,"['ДСНС', 'негода', 'загибель']",Денис Булавін
"На Херсонщині підірвали окупантів, які перебували на нараді — Центр нацспротиву",https://hromadske.ua/posts/na-hersonshini-pidirvali-okupantiv-yaki-perebuvali-na-naradi-centr-nacsprotivu,2023-11-29 13:18:21+02:00,"['Херсонська область', 'підрив', 'російсько-українська війна', 'окупанти', 'Центр Нацспротиву']",Юстина Лісова
Блокада кордону: кандидат у прем'єри Польщі звинуватив нинішній уряд у бездіяльності,https://hromadske.ua/posts/blokada-kordonu-donald-tusk-zvinuvativ-polskij-uryad-u-bezdiyalnosti,2023-11-29 12:56:13+02:00,"['Польща', 'кордон', 'україна-польща', 'блокування', 'перевізники']",Денис Булавін
росіяни знову атакували Хмельниччину: є пошкодження на агропідприємстві ,https://hromadske.ua/posts/rosiyani-znovu-atakuvali-hmelnichchinu-ye-poshkodzhennya-na-agropidpriyemstvi,2023-11-29 12:27:21+02:00,"['Хмельницька область', 'російсько-українська війна']",Денис Булавін
"У «чорну п'ятницю» українці оплатили покупок на 2,5 млрд грн лише через термінали «ПриватБанку»",https://hromadske.ua/posts/na-chornu-pyatnicyu-ukrayinci-oplatili-pokupok-na-25-mlrd-grn-lishe-cherez-terminali-privatbanku,2023-11-29 11:58:06+02:00,"['Приватбанк', ""чорна п'ятниця"", 'покупки']",Денис Булавін
Reuters: путін не піде на мир з Україною до виборів у США у 2024 році,https://hromadske.ua/posts/reuters-putin-ne-pide-na-mir-z-ukrayinoyu-do-viboriv-u-ssha-v-2024-roci,2023-11-29 11:21:42+02:00,"['США', 'Дональд Трамп', 'російсько-українська війна', 'Держдеп США']",Денис Булавін
Депутат Лабазюк вийшов з-під варти менш ніж за добу. За нього внесли понад 40 млн грн застави ,https://hromadske.ua/posts/deputat-labazyuk-vijshov-z-pid-varti-mensh-nizh-za-dobu-za-nogo-vnesli-ponad-40-mln-grn-zastavi,2023-11-29 10:32:46+02:00,"['НАБУ', 'САП', 'підкуп', 'хабарництво', 'ВАКС']",Денис Булавін
"«Шахед», який росіяни запустили по Україні, через негоду впав у Криму ",https://hromadske.ua/posts/shahed-yakij-rosiyani-zapustili-po-ukrayini-cherez-negodu-vpav-u-krimu,2023-11-29 10:25:46+02:00,"['безпілотник', 'окупований Крим', 'російсько-українська війна', 'Shahed']",Денис Булавін
"На Одещині зняли всі обмеження на дорогах, які були запроваджені через негоду",https://hromadske.ua/posts/na-odeshini-znyali-vsi-obmezhennya-na-dorogah-yaki-buli-zaprovadzheni-cherez-negodu,2023-11-29 09:57:38+02:00,"['Одеська область', 'негода']",Денис Булавін
Постраждалі від обстрілу шахти на Донеччині були працівницями підприємства — Міненерго,https://hromadske.ua/posts/postrazhdali-vid-obstrilu-shahti-na-donechchini-buli-pracivnicyami-pidpriyemstva-minenergo,2023-11-29 14:28:46+02:00,"['поранені', 'Донецька область', 'шахта', 'обстріли', 'постраждалі', 'російсько-українська війна']",Юстина Лісова
Заступник голови Федерації профспілок постане перед судом. Його звинувачують у розтраті держмайна,https://hromadske.ua/posts/zastupnik-golovi-federaciyi-profspilok-postane-pered-sudom-jogo-zvinuvachuyut-u-roztrati-derzhmajna,2023-11-29 13:56:19+02:00,"['профспілки', 'ДБР', 'Офіс генпрокурора', 'обвинувачення', 'розтрата майна']",Юстина Лісова
"УП: Дружину Буданова отруїли, зокрема, миш'яком та ртуттю ",https://hromadske.ua/posts/up-druzhinu-budanova-otruyili-zokrema-mishyakom-ta-rtuttyu,2023-11-29 13:38:49+02:00,"['отруєння', 'Кирило Буданов', 'ГУР МО']",Денис Булавін
В Україні кількість загиблих через негоду зросла до 12 ,https://hromadske.ua/posts/v-ukrayini-kilkist-zagiblih-cherez-negodu-zrosla-do-12,2023-11-29 13:30:25+02:00,"['ДСНС', 'негода', 'загибель']",Денис Булавін
"На Херсонщині підірвали окупантів, які перебували на нараді — Центр нацспротиву",https://hromadske.ua/posts/na-hersonshini-pidirvali-okupantiv-yaki-perebuvali-na-naradi-centr-nacsprotivu,2023-11-29 13:18:21+02:00,"['Херсонська область', 'підрив', 'російсько-українська війна', 'окупанти', 'Центр Нацспротиву']",Юстина Лісова
Блокада кордону: кандидат у прем'єри Польщі звинуватив нинішній уряд у бездіяльності,https://hromadske.ua/posts/blokada-kordonu-donald-tusk-zvinuvativ-polskij-uryad-u-bezdiyalnosti,2023-11-29 12:56:13+02:00,"['Польща', 'кордон', 'україна-польща', 'блокування', 'перевізники']",Денис Булавін
росіяни знову атакували Хмельниччину: є пошкодження на агропідприємстві ,https://hromadske.ua/posts/rosiyani-znovu-atakuvali-hmelnichchinu-ye-poshkodzhennya-na-agropidpriyemstvi,2023-11-29 12:27:21+02:00,"['Хмельницька область', 'російсько-українська війна']",Денис Булавін
"У «чорну п'ятницю» українці оплатили покупок на 2,5 млрд грн лише через термінали «ПриватБанку»",https://hromadske.ua/posts/na-chornu-pyatnicyu-ukrayinci-oplatili-pokupok-na-25-mlrd-grn-lishe-cherez-terminali-privatbanku,2023-11-29 11:58:06+02:00,"['Приватбанк', ""чорна п'ятниця"", 'покупки']",Денис Булавін
Reuters: путін не піде на мир з Україною до виборів у США у 2024 році,https://hromadske.ua/posts/reuters-putin-ne-pide-na-mir-z-ukrayinoyu-do-viboriv-u-ssha-v-2024-roci,2023-11-29 11:21:42+02:00,"['США', 'Дональд Трамп', 'російсько-українська війна', 'Держдеп США']",Денис Булавін
Депутат Лабазюк вийшов з-під варти менш ніж за добу. За нього внесли понад 40 млн грн застави ,https://hromadske.ua/posts/deputat-labazyuk-vijshov-z-pid-varti-mensh-nizh-za-dobu-za-nogo-vnesli-ponad-40-mln-grn-zastavi,2023-11-29 10:32:46+02:00,"['НАБУ', 'САП', 'підкуп', 'хабарництво', 'ВАКС']",Денис Булавін
"«Шахед», який росіяни запустили по Україні, через негоду впав у Криму ",https://hromadske.ua/posts/shahed-yakij-rosiyani-zapustili-po-ukrayini-cherez-negodu-vpav-u-krimu,2023-11-29 10:25:46+02:00,"['безпілотник', 'окупований Крим', 'російсько-українська війна', 'Shahed']",Денис Булавін
"На Одещині зняли всі обмеження на дорогах, які були запроваджені через негоду",https://hromadske.ua/posts/na-odeshini-znyali-vsi-obmezhennya-na-dorogah-yaki-buli-zaprovadzheni-cherez-negodu,2023-11-29 09:57:38+02:00,"['Одеська область', 'негода']",Денис Булавін
Постраждалі від обстрілу шахти на Донеччині були працівницями підприємства — Міненерго,https://hromadske.ua/posts/postrazhdali-vid-obstrilu-shahti-na-donechchini-buli-pracivnicyami-pidpriyemstva-minenergo,2023-11-29 14:28:46+02:00,"['поранені', 'Донецька область', 'шахта', 'обстріли', 'постраждалі', 'російсько-українська війна']",Юстина Лісова
Заступник голови Федерації профспілок постане перед судом. Його звинувачують у розтраті держмайна,https://hromadske.ua/posts/zastupnik-golovi-federaciyi-profspilok-postane-pered-sudom-jogo-zvinuvachuyut-u-roztrati-derzhmajna,2023-11-29 13:56:19+02:00,"['профспілки', 'ДБР', 'Офіс генпрокурора', 'обвинувачення', 'розтрата майна']",Юстина Лісова
"УП: Дружину Буданова отруїли, зокрема, миш'яком та ртуттю ",https://hromadske.ua/posts/up-druzhinu-budanova-otruyili-zokrema-mishyakom-ta-rtuttyu,2023-11-29 13:38:49+02:00,"['отруєння', 'Кирило Буданов', 'ГУР МО']",Денис Булавін
В Україні кількість загиблих через негоду зросла до 12 ,https://hromadske.ua/posts/v-ukrayini-kilkist-zagiblih-cherez-negodu-zrosla-do-12,2023-11-29 13:30:25+02:00,"['ДСНС', 'негода', 'загибель']",Денис Булавін
"На Херсонщині підірвали окупантів, які перебували на нараді — Центр нацспротиву",https://hromadske.ua/posts/na-hersonshini-pidirvali-okupantiv-yaki-perebuvali-na-naradi-centr-nacsprotivu,2023-11-29 13:18:21+02:00,"['Херсонська область', 'підрив', 'російсько-українська війна', 'окупанти', 'Центр Нацспротиву']",Юстина Лісова
Блокада кордону: кандидат у прем'єри Польщі звинуватив нинішній уряд у бездіяльності,https://hromadske.ua/posts/blokada-kordonu-donald-tusk-zvinuvativ-polskij-uryad-u-bezdiyalnosti,2023-11-29 12:56:13+02:00,"['Польща', 'кордон', 'україна-польща', 'блокування', 'перевізники']",Денис Булавін
росіяни знову атакували Хмельниччину: є пошкодження на агропідприємстві ,https://hromadske.ua/posts/rosiyani-znovu-atakuvali-hmelnichchinu-ye-poshkodzhennya-na-agropidpriyemstvi,2023-11-29 12:27:21+02:00,"['Хмельницька область', 'російсько-українська війна']",Денис Булавін
"У «чорну п'ятницю» українці оплатили покупок на 2,5 млрд грн лише через термінали «ПриватБанку»",https://hromadske.ua/posts/na-chornu-pyatnicyu-ukrayinci-oplatili-pokupok-na-25-mlrd-grn-lishe-cherez-terminali-privatbanku,2023-11-29 11:58:06+02:00,"['Приватбанк', ""чорна п'ятниця"", 'покупки']",Денис Булавін
Reuters: путін не піде на мир з Україною до виборів у США у 2024 році,https://hromadske.ua/posts/reuters-putin-ne-pide-na-mir-z-ukrayinoyu-do-viboriv-u-ssha-v-2024-roci,2023-11-29 11:21:42+02:00,"['США', 'Дональд Трамп', 'російсько-українська війна', 'Держдеп США']",Денис Булавін
Депутат Лабазюк вийшов з-під варти менш ніж за добу. За нього внесли понад 40 млн грн застави ,https://hromadske.ua/posts/deputat-labazyuk-vijshov-z-pid-varti-mensh-nizh-za-dobu-za-nogo-vnesli-ponad-40-mln-grn-zastavi,2023-11-29 10:32:46+02:00,"['НАБУ', 'САП', 'підкуп', 'хабарництво', 'ВАКС']",Денис Булавін
"«Шахед», який росіяни запустили по Україні, через негоду впав у Криму ",https://hromadske.ua/posts/shahed-yakij-rosiyani-zapustili-po-ukrayini-cherez-negodu-vpav-u-krimu,2023-11-29 10:25:46+02:00,"['безпілотник', 'окупований Крим', 'російсько-українська війна', 'Shahed']",Денис Булавін
"На Одещині зняли всі обмеження на дорогах, які були запроваджені через негоду",https://hromadske.ua/posts/na-odeshini-znyali-vsi-obmezhennya-na-dorogah-yaki-buli-zaprovadzheni-cherez-negodu,2023-11-29 09:57:38+02:00,"['Одеська область', 'негода']",Денис Булавін
Постраждалі від обстрілу шахти на Донеччині були працівницями підприємства — Міненерго,https://hromadske.ua/posts/postrazhdali-vid-obstrilu-shahti-na-donechchini-buli-pracivnicyami-pidpriyemstva-minenergo,2023-11-29 14:28:46+02:00,"['поранені', 'Донецька область', 'шахта', 'обстріли', 'постраждалі', 'російсько-українська війна']",Юстина Лісова
Заступник голови Федерації профспілок постане перед судом. Його звинувачують у розтраті держмайна,https://hromadske.ua/posts/zastupnik-golovi-federaciyi-profspilok-postane-pered-sudom-jogo-zvinuvachuyut-u-roztrati-derzhmajna,2023-11-29 13:56:19+02:00,"['профспілки', 'ДБР', 'Офіс генпрокурора', 'обвинувачення', 'розтрата майна']",Юстина Лісова
"УП: Дружину Буданова отруїли, зокрема, миш'яком та ртуттю ",https://hromadske.ua/posts/up-druzhinu-budanova-otruyili-zokrema-mishyakom-ta-rtuttyu,2023-11-29 13:38:49+02:00,"['отруєння', 'Кирило Буданов', 'ГУР МО']",Денис Булавін
В Україні кількість загиблих через негоду зросла до 12 ,https://hromadske.ua/posts/v-ukrayini-kilkist-zagiblih-cherez-negodu-zrosla-do-12,2023-11-29 13:30:25+02:00,"['ДСНС', 'негода', 'загибель']",Денис Булавін
"На Херсонщині підірвали окупантів, які перебували на нараді — Центр нацспротиву",https://hromadske.ua/posts/na-hersonshini-pidirvali-okupantiv-yaki-perebuvali-na-naradi-centr-nacsprotivu,2023-11-29 13:18:21+02:00,"['Херсонська область', 'підрив', 'російсько-українська війна', 'окупанти', 'Центр Нацспротиву']",Юстина Лісова
Блокада кордону: кандидат у прем'єри Польщі звинуватив нинішній уряд у бездіяльності,https://hromadske.ua/posts/blokada-kordonu-donald-tusk-zvinuvativ-polskij-uryad-u-bezdiyalnosti,2023-11-29 12:56:13+02:00,"['Польща', 'кордон', 'україна-польща', 'блокування', 'перевізники']",Денис Булавін
росіяни знову атакували Хмельниччину: є пошкодження на агропідприємстві ,https://hromadske.ua/posts/rosiyani-znovu-atakuvali-hmelnichchinu-ye-poshkodzhennya-na-agropidpriyemstvi,2023-11-29 12:27:21+02:00,"['Хмельницька область', 'російсько-українська війна']",Денис Булавін
"У «чорну п'ятницю» українці оплатили покупок на 2,5 млрд грн лише через термінали «ПриватБанку»",https://hromadske.ua/posts/na-chornu-pyatnicyu-ukrayinci-oplatili-pokupok-na-25-mlrd-grn-lishe-cherez-terminali-privatbanku,2023-11-29 11:58:06+02:00,"['Приватбанк', ""чорна п'ятниця"", 'покупки']",Денис Булавін
Reuters: путін не піде на мир з Україною до виборів у США у 2024 році,https://hromadske.ua/posts/reuters-putin-ne-pide-na-mir-z-ukrayinoyu-do-viboriv-u-ssha-v-2024-roci,2023-11-29 11:21:42+02:00,"['США', 'Дональд Трамп', 'російсько-українська війна', 'Держдеп США']",Денис Булавін
Депутат Лабазюк вийшов з-під варти менш ніж за добу. За нього внесли понад 40 млн грн застави ,https://hromadske.ua/posts/deputat-labazyuk-vijshov-z-pid-varti-mensh-nizh-za-dobu-za-nogo-vnesli-ponad-40-mln-grn-zastavi,2023-11-29 10:32:46+02:00,"['НАБУ', 'САП', 'підкуп', 'хабарництво', 'ВАКС']",Денис Булавін
"«Шахед», який росіяни запустили по Україні, через негоду впав у Криму ",https://hromadske.ua/posts/shahed-yakij-rosiyani-zapustili-po-ukrayini-cherez-negodu-vpav-u-krimu,2023-11-29 10:25:46+02:00,"['безпілотник', 'окупований Крим', 'російсько-українська війна', 'Shahed']",Денис Булавін
"На Одещині зняли всі обмеження на дорогах, які були запроваджені через негоду",https://hromadske.ua/posts/na-odeshini-znyali-vsi-obmezhennya-na-dorogah-yaki-buli-zaprovadzheni-cherez-negodu,2023-11-29 09:57:38+02:00,"['Одеська область', 'негода']",Денис Булавін
Постраждалі від обстрілу шахти на Донеччині були працівницями підприємства — Міненерго,https://hromadske.ua/posts/postrazhdali-vid-obstrilu-shahti-na-donechchini-buli-pracivnicyami-pidpriyemstva-minenergo,2023-11-29 14:28:46+02:00,"['поранені', 'Донецька область', 'шахта', 'обстріли', 'постраждалі', 'російсько-українська війна']",Юстина Лісова
Заступник голови Федерації профспілок постане перед судом. Його звинувачують у розтраті держмайна,https://hromadske.ua/posts/zastupnik-golovi-federaciyi-profspilok-postane-pered-sudom-jogo-zvinuvachuyut-u-roztrati-derzhmajna,2023-11-29 13:56:19+02:00,"['профспілки', 'ДБР', 'Офіс генпрокурора', 'обвинувачення', 'розтрата майна']",Юстина Лісова
"УП: Дружину Буданова отруїли, зокрема, миш'яком та ртуттю ",https://hromadske.ua/posts/up-druzhinu-budanova-otruyili-zokrema-mishyakom-ta-rtuttyu,2023-11-29 13:38:49+02:00,"['отруєння', 'Кирило Буданов', 'ГУР МО']",Денис Булавін
В Україні кількість загиблих через негоду зросла до 12 ,https://hromadske.ua/posts/v-ukrayini-kilkist-zagiblih-cherez-negodu-zrosla-do-12,2023-11-29 13:30:25+02:00,"['ДСНС', 'негода', 'загибель']",Денис Булавін
"На Херсонщині підірвали окупантів, які перебували на нараді — Центр нацспротиву",https://hromadske.ua/posts/na-hersonshini-pidirvali-okupantiv-yaki-perebuvali-na-naradi-centr-nacsprotivu,2023-11-29 13:18:21+02:00,"['Херсонська область', 'підрив', 'російсько-українська війна', 'окупанти', 'Центр Нацспротиву']",Юстина Лісова
Блокада кордону: кандидат у прем'єри Польщі звинуватив нинішній уряд у бездіяльності,https://hromadske.ua/posts/blokada-kordonu-donald-tusk-zvinuvativ-polskij-uryad-u-bezdiyalnosti,2023-11-29 12:56:13+02:00,"['Польща', 'кордон', 'україна-польща', 'блокування', 'перевізники']",Денис Булавін
росіяни знову атакували Хмельниччину: є пошкодження на агропідприємстві ,https://hromadske.ua/posts/rosiyani-znovu-atakuvali-hmelnichchinu-ye-poshkodzhennya-na-agropidpriyemstvi,2023-11-29 12:27:21+02:00,"['Хмельницька область', 'російсько-українська війна']",Денис Булавін
"У «чорну п'ятницю» українці оплатили покупок на 2,5 млрд грн лише через термінали «ПриватБанку»",https://hromadske.ua/posts/na-chornu-pyatnicyu-ukrayinci-oplatili-pokupok-na-25-mlrd-grn-lishe-cherez-terminali-privatbanku,2023-11-29 11:58:06+02:00,"['Приватбанк', ""чорна п'ятниця"", 'покупки']",Денис Булавін
Reuters: путін не піде на мир з Україною до виборів у США у 2024 році,https://hromadske.ua/posts/reuters-putin-ne-pide-na-mir-z-ukrayinoyu-do-viboriv-u-ssha-v-2024-roci,2023-11-29 11:21:42+02:00,"['США', 'Дональд Трамп', 'російсько-українська війна', 'Держдеп США']",Денис Булавін
Депутат Лабазюк вийшов з-під варти менш ніж за добу. За нього внесли понад 40 млн грн застави ,https://hromadske.ua/posts/deputat-labazyuk-vijshov-z-pid-varti-mensh-nizh-za-dobu-za-nogo-vnesli-ponad-40-mln-grn-zastavi,2023-11-29 10:32:46+02:00,"['НАБУ', 'САП', 'підкуп', 'хабарництво', 'ВАКС']",Денис Булавін
"«Шахед», який росіяни запустили по Україні, через негоду впав у Криму ",https://hromadske.ua/posts/shahed-yakij-rosiyani-zapustili-po-ukrayini-cherez-negodu-vpav-u-krimu,2023-11-29 10:25:46+02:00,"['безпілотник', 'окупований Крим', 'російсько-українська війна', 'Shahed']",Денис Булавін
"На Одещині зняли всі обмеження на дорогах, які були запроваджені через негоду",https://hromadske.ua/posts/na-odeshini-znyali-vsi-obmezhennya-na-dorogah-yaki-buli-zaprovadzheni-cherez-negodu,2023-11-29 09:57:38+02:00,"['Одеська область', 'негода']",Денис Булавін
Постраждалі від обстрілу шахти на Донеччині були працівницями підприємства — Міненерго,https://hromadske.ua/posts/postrazhdali-vid-obstrilu-shahti-na-donechchini-buli-pracivnicyami-pidpriyemstva-minenergo,2023-11-29 14:28:46+02:00,"['поранені', 'Донецька область', 'шахта', 'обстріли', 'постраждалі', 'російсько-українська війна']",Юстина Лісова
Заступник голови Федерації профспілок постане перед судом. Його звинувачують у розтраті держмайна,https://hromadske.ua/posts/zastupnik-golovi-federaciyi-profspilok-postane-pered-sudom-jogo-zvinuvachuyut-u-roztrati-derzhmajna,2023-11-29 13:56:19+02:00,"['профспілки', 'ДБР', 'Офіс генпрокурора', 'обвинувачення', 'розтрата майна']",Юстина Лісова
"УП: Дружину Буданова отруїли, зокрема, миш'яком та ртуттю ",https://hromadske.ua/posts/up-druzhinu-budanova-otruyili-zokrema-mishyakom-ta-rtuttyu,2023-11-29 13:38:49+02:00,"['отруєння', 'Кирило Буданов', 'ГУР МО']",Денис Булавін
В Україні кількість загиблих через негоду зросла до 12 ,https://hromadske.ua/posts/v-ukrayini-kilkist-zagiblih-cherez-negodu-zrosla-do-12,2023-11-29 13:30:25+02:00,"['ДСНС', 'негода', 'загибель']",Денис Булавін
"На Херсонщині підірвали окупантів, які перебували на нараді — Центр нацспротиву",https://hromadske.ua/posts/na-hersonshini-pidirvali-okupantiv-yaki-perebuvali-na-naradi-centr-nacsprotivu,2023-11-29 13:18:21+02:00,"['Херсонська область', 'підрив', 'російсько-українська війна', 'окупанти', 'Центр Нацспротиву']",Юстина Лісова
Блокада кордону: кандидат у прем'єри Польщі звинуватив нинішній уряд у бездіяльності,https://hromadske.ua/posts/blokada-kordonu-donald-tusk-zvinuvativ-polskij-uryad-u-bezdiyalnosti,2023-11-29 12:56:13+02:00,"['Польща', 'кордон', 'україна-польща', 'блокування', 'перевізники']",Денис Булавін
росіяни знову атакували Хмельниччину: є пошкодження на агропідприємстві ,https://hromadske.ua/posts/rosiyani-znovu-atakuvali-hmelnichchinu-ye-poshkodzhennya-na-agropidpriyemstvi,2023-11-29 12:27:21+02:00,"['Хмельницька область', 'російсько-українська війна']",Денис Булавін
"У «чорну п'ятницю» українці оплатили покупок на 2,5 млрд грн лише через термінали «ПриватБанку»",https://hromadske.ua/posts/na-chornu-pyatnicyu-ukrayinci-oplatili-pokupok-na-25-mlrd-grn-lishe-cherez-terminali-privatbanku,2023-11-29 11:58:06+02:00,"['Приватбанк', ""чорна п'ятниця"", 'покупки']",Денис Булавін
Reuters: путін не піде на мир з Україною до виборів у США у 2024 році,https://hromadske.ua/posts/reuters-putin-ne-pide-na-mir-z-ukrayinoyu-do-viboriv-u-ssha-v-2024-roci,2023-11-29 11:21:42+02:00,"['США', 'Дональд Трамп', 'російсько-українська війна', 'Держдеп США']",Денис Булавін
Депутат Лабазюк вийшов з-під варти менш ніж за добу. За нього внесли понад 40 млн грн застави ,https://hromadske.ua/posts/deputat-labazyuk-vijshov-z-pid-varti-mensh-nizh-za-dobu-za-nogo-vnesli-ponad-40-mln-grn-zastavi,2023-11-29 10:32:46+02:00,"['НАБУ', 'САП', 'підкуп', 'хабарництво', 'ВАКС']",Денис Булавін
"«Шахед», який росіяни запустили по Україні, через негоду впав у Криму ",https://hromadske.ua/posts/shahed-yakij-rosiyani-zapustili-po-ukrayini-cherez-negodu-vpav-u-krimu,2023-11-29 10:25:46+02:00,"['безпілотник', 'окупований Крим', 'російсько-українська війна', 'Shahed']",Денис Булавін
"На Одещині зняли всі обмеження на дорогах, які були запроваджені через негоду",https://hromadske.ua/posts/na-odeshini-znyali-vsi-obmezhennya-na-dorogah-yaki-buli-zaprovadzheni-cherez-negodu,2023-11-29 09:57:38+02:00,"['Одеська область', 'негода']",Денис Булавін
Постраждалі від обстрілу шахти на Донеччині були працівницями підприємства — Міненерго,https://hromadske.ua/posts/postrazhdali-vid-obstrilu-shahti-na-donechchini-buli-pracivnicyami-pidpriyemstva-minenergo,2023-11-29 14:28:46+02:00,"['поранені', 'Донецька область', 'шахта', 'обстріли', 'постраждалі', 'російсько-українська війна']",Юстина Лісова
Заступник голови Федерації профспілок постане перед судом. Його звинувачують у розтраті держмайна,https://hromadske.ua/posts/zastupnik-golovi-federaciyi-profspilok-postane-pered-sudom-jogo-zvinuvachuyut-u-roztrati-derzhmajna,2023-11-29 13:56:19+02:00,"['профспілки', 'ДБР', 'Офіс генпрокурора', 'обвинувачення', 'розтрата майна']",Юстина Лісова
